,open,high,low,close,volume,value
2026-03-10 03:45:00,100692000.0,100791000.0,100498000.0,100498000.0,2.00465636,201625407.20295
2026-03-10 04:00:00,100498000.0,100758000.0,100477000.0,100600000.0,6.89046037,693474214.02742
2026-03-10 04:15:00,100600000.0,101743000.0,100573000.0,101700000.0,18.2481262,1849094034.27635
2026-03-10 04:30:00,101683000.0,101869000.0,100913000.0,101183000.0,15.85361923,1606765267.28238
2026-03-10 04:45:00,101095000.0,101256000.0,100884000.0,101119000.0,13.48833653,1363302202.30465
2026-03-10 05:00:00,101119000.0,101446000.0,100941000.0,101122000.0,9.61027315,972292692.94162
2026-03-10 05:15:00,101131000.0,101319000.0,101025000.0,101063000.0,5.14433425,520397373.43738
2026-03-10 05:30:00,101100000.0,101148000.0,100875000.0,100944000.0,4.77043577,481703771.4869
2026-03-10 05:45:00,100945000.0,101193000.0,100800000.0,101008000.0,10.64068044,1074067828.5157
2026-03-10 06:00:00,101083000.0,101193000.0,101008000.0,101170000.0,7.17345426,725364282.69709
2026-03-10 06:15:00,101170000.0,101193000.0,100838000.0,100863000.0,9.13728294,922843040.21849
2026-03-10 06:30:00,100862000.0,101070000.0,100630000.0,100955000.0,9.83646246,992896882.54303
2026-03-10 06:45:00,101010000.0,101137000.0,100927000.0,101035000.0,6.20320109,626737002.79122
2026-03-10 07:00:00,101030000.0,101179000.0,100700000.0,100860000.0,17.45550602,1760883323.6739
2026-03-10 07:15:00,100860000.0,100871000.0,100719000.0,100843000.0,5.7668481,581319738.57576
2026-03-10 07:30:00,100843000.0,100893000.0,100506000.0,100735000.0,8.82215053,888252620.26313
2026-03-10 07:45:00,100735000.0,100746000.0,100568000.0,100641000.0,9.47765255,954009242.7394
2026-03-10 08:00:00,100640000.0,100747000.0,100463000.0,100666000.0,11.47874778,1154673088.95312
2026-03-10 08:15:00,100614000.0,100751000.0,100504000.0,100684000.0,10.4555012,1051895707.88732
2026-03-10 08:30:00,100733000.0,100751000.0,100538000.0,100539000.0,11.00169594,1107225654.11206
2026-03-10 08:45:00,100539000.0,100584000.0,100410000.0,100425000.0,16.56047416,1663919263.95833
2026-03-10 09:00:00,100499000.0,100650000.0,100413000.0,100561000.0,21.61403022,2172534441.89114
2026-03-10 09:15:00,100517000.0,101400000.0,100459000.0,101349000.0,30.72089831,3100490603.06719
2026-03-10 09:30:00,101348000.0,101638000.0,101187000.0,101581000.0,39.76178859,4033429688.37914
2026-03-10 09:45:00,101594000.0,101723000.0,101400000.0,101500000.0,32.16212332,3267860243.27815
2026-03-10 10:00:00,101492000.0,101703000.0,101457000.0,101523000.0,24.47678395,2487140442.40251
2026-03-10 10:15:00,101523000.0,101559000.0,101099000.0,101310000.0,13.98566344,1417562496.25426
2026-03-10 10:30:00,101310000.0,101440000.0,101091000.0,101300000.0,12.47367839,1262937624.70467
2026-03-10 10:45:00,101308000.0,101850000.0,101187000.0,101708000.0,22.19633688,2256629343.18274
2026-03-10 11:00:00,101686000.0,101800000.0,101442000.0,101614000.0,16.75102654,1702951334.64057
2026-03-10 11:15:00,101614000.0,101844000.0,101545000.0,101844000.0,15.72510526,1598526603.10248
